document_id,title,text,url,motorized transport,non-motorized transport,cycling,walking,scooters,public transport (local),public transport (long-distance),commercial transport,stationary traffic (parking),moving traffic,inter- and multimodality,new services
Ott486,Keine Gorillas Hubs,"In Ottensen darf es keine Gorillas o.ä. Hubs geben.
Die mini Lager nehmen zu viel öffentlichen Raum in Beschlag und nehmen jedem Viertel den Charakter.
Nehmt die Probleme, die man aus Berlin zu dem Thema hört, bitte ernst.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/486,0,0,0,0,0,0,0,0,0,0,0,0
Ott487,Zu Fuß einkaufen - purer Luxus!,"Da dieses ""Forum"" leider immer mehr zu Autobashing verkommt und sich im Kleinklein verliert, sei folgender Denkanstoß gestattet: Woher kommen denn eigentlich die Waren, die die moralisch und ökologisch Unfehlbaren dieses Stadtteils zu Fuß klimaneutral einkaufen gehen?
Ich gucke mir dank frühem Arbeitsbeginn jeden Morgen an, wie z.B. der LKW, der ""Denn's"" beliefert, kaum rückwärts aus der engen Hofeinfahrt kommt...es wird halt alles in die unmittelbare Umgebung gekarrt, damit man es bequem zu Fuß und guten Gewissens da rausholen kann.
Bitte an die gesamte Lieferkette denken und nicht vergessen - ohne Wirtschaftsverkehr wird das in Zukunft nicht mehr möglich sein!
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/487,1,0,0,0,0,0,0,1,0,1,0,0
Ott488,Genial verbreiterte Straße,"Nun habe ich mir das mal angesehen warum ich seit einem Jahr einen Umweg fahren muss auf dem Weg zur Arbeit.
Man sieht einen breiten Fahrradstreifen und das Tolle eine schön breite Fahrspur.
Das Beste, ich spare dann bestimmt 5 Minuten bei der Durchfahrt durch Ottensen und die blöden Fahrradfahrer fahren nicht mehr im Weg rum.
Das ist mal ein Umbau in meinem Sinne :-)
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/488,1,1,1,0,0,0,0,0,0,1,0,0
Ott489,Überlebenskampf im Verkehrsgewimmel an der Fabrik,"Aus meiner täglichen Erfahrung vornehmlich als Verkehrsteilnehmer sowohl zu Fuß, mit dem Fahrrad oder mit dem Auto empfinde ich die Kreuzung Bahrenfelder Straße / Barnerstraße/ Fabrik als sehr schwierig.
Es gibt an 8 möglichen Ästen nur 2 mit Fahrradweg (Bahrenfelder beidseitig in Richtung Norden) und es gibt diverse Buslinien und regelmäßig große LKW (z.B.Lieferverkehr Aldi).
Wir leben hier tagsüber in einem Dauerstau mit hoher Gefährdung von Fussgängern und Radfahrern.
Zudem ist die Bebauung für die hohe Verkehrsfrequenz an 3 Ecken sehr eng an die Straße geführt.
Es könnte durch einen Rücksprung der neuen Bebauung der schon viel zu lange leerstehenden Gebäude mehr Platz für Fußgänger und Radfahrer entstehen.
Dringend erforderlich ist ein übersichtliches und gefahrenbefreites Anfahren der Kreuzung aus dem Viertel/ südlicher Richtung kommend notwendig.
Ein Wegfall der Parkplätze auf einer Straßenseite wäre vielleicht möglich, wenn der Lieferverkehr entsprechend berücksichtigt wird.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/489,1,1,1,1,0,0,0,1,1,1,0,0
Ott490,Jeden Morgen stehe ich hier mit dem Bus im Stau,"Warum ist hier immer alles verstopft?
Sollte nicht der Bus Vorrang haben vor dem Autoverkehr?
Kann man nicht die Autos, die hier nur durchfahren auf andere Straßen lenken?
In meinem Bus warten 100 Menschen nur weil ein paar Menschen in ihren Blechdosen die Abkürzung durch die engen Straßen nehmen.
Ich dachte es soll der ÖPNV in Hamburg gefördert werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/490,1,0,0,0,0,1,0,0,0,1,0,0
Ott491,Versiegelung entgegen wirken,"Es wäre schön, wenn an einigen Stellen die Stein und Asphaltwüste etwas aufgebrochen und dafür mehr Stadtgrün gepflanzt werden würde.
Stichwort Schwammstadt
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/491,0,0,0,0,0,0,0,0,0,0,0,0
Ott492,Bessere Fahradstellplätze,"Die Abstände zwischen den Fahrradbügeln sind viel zu klein - es braucht oft großes Geschick, das eigene Rad hier ein- oder auszuparken.
Dabei entstehen ggf. Schäden an den Rädern oder an der Kleidung.
Die Abstände müssten überprüft und auf die heutigen Radformate angepasst werden (z.B. breite Lenker) - natürlich auch an anderen Standorten.
Außerdem stehen dann auch noch Gefährte auf den Flächen zwischen den Fahrradbügeln, z.B. E-Scooter, Roller oder auch ""Schrott-Räder"".
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/492,0,1,1,0,0,0,0,0,1,0,0,0
Ott493,Fahrräder weg vom Bürgerstieg,"Fahrräder halten sich weder an die Verkehrsregeln noch nehmen Sie Rücksicht auf die Fußgänger und vor allem Kinder.
Die Fahrradfahrer sind in Ottensen ein Problem, zumindest aber müssen sie von den Fußwegen runter.
Vorschlag: öffentliche Parkplätze an der Straße auflösen und separaten Fahrradweg erstellen damit die Fahrräder weder die Autos noch die Fußgänger überproportional beeinträchtigen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/493,1,1,1,1,0,0,0,0,1,1,0,0
Ott494,Klaussstraße,"Eine Spielstraße einrichten, da durch die Kitas und diesen Spielplätze ein hohe Frequenz an Kindern im Quartier unterwegs sind
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/494,1,1,0,1,0,0,0,0,0,1,0,0
Ott495,Betreuter Taubenschlag Altonaer Bahnhof,"Um dem unsäglichen Leid der Stadttauben entgegenzuwirken, wäre es hilfreich, wenn im Bereich des Bahnhofs Altona ein (oder mehrere) betreute Taubenschläge eingerichtet würden.
Damit kann der unkontrollierten Vermehrung entgegengewirkt werden, durch Austausch der Eier.
Ausserdem wird es weniger Verschmutzung durch Taubenkot geben, denn die Tiere können mit artgerechtem Futter versorgt werden (anstatt Müll fressen zu müssen), dadurch wird der sog. Hungerkot reduziert.
Kranke und verletzte Tiere können besser versorgt werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/495,0,0,0,0,0,0,0,0,0,0,0,0
Ott496,StadtRadStationen,"Eigentlich gehört an JEDE Straßenkreuzung eine StadtRadStation.
An dieser Stelle fehlt sie aber besonders, um das Netz vollständig zu machen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/496,0,1,1,0,0,0,0,0,0,1,0,1
Ott497,StadtRadStation,"Eigentlich gehört an JEDE Straßenkreuzung eine StadtRadStation.
An dieser Stelle fehlt sie aber besonders, um das Netz vollständig zu machen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/497,0,1,1,0,0,0,0,0,0,1,0,1
Ott498,Auto Fahren,"So weit ich das verstanden habe, ist Ziel dieses Projektes ein autoärmeres Ottensen zu erreichen, damit Lärm- und Schadstoffbelastung in Ottensen verringert werden.
Dazu ist es unbedingt notwendig, die Einhaltung der 30 km/h Regelung bei der Ein-/Ausfahrt in Ottensen (hier Ecke Hohenzollernring/Bleickenallee) zu kontrollieren.
Durch den Bau der Veloroute 1 ist leider das Gegenteil erreicht worden, da jetzt die Fahrbahn noch breiter und gerader geworden ist.
Da müßten u.A. die HVV-Busfahrer geschult werden, die oftmals die 30 km/h überschreiten.
Eine weitere wirksame Maßnahme wäre es, hier Schwellen einzubauen, die automatisch die Geschwindigkeit drosseln.
Diesen Schwelleneinbau gab es im Zuge des Projektes im Jahre 2019/2020 u.A. in der Ottenser Hauptstraße, Bahrenfelder Straße und weitere.
Warum diese Schwellen auch an diesen Stellen wieder zurückgebaut wurden, erschließt sich mir nicht.
Und eine enge Überwachung bestehender Verkehrsregeln ist notwendig, wofür gibt es sie sonst! ?
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/498,1,0,0,0,0,1,0,0,0,1,0,0
Ott499,Anwohnerparken &amp; Co.,"Das neu eingeführte Anwohnerparken hat sich offenbar sehr gut ausgewirkt, die Situation hat sich besonders in der Ottenser Hauptstraße sehr entspannt.
Anregung: Die von der Außengastronomie belegten Straßenflächen sollten stabilisiert werden, damit sie nicht gar so provisorisch gestaltet werden müssen (mit Lärmschutzauflagen für die Anwohner ab 22 oder 23 Uhr).
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/499,1,0,0,0,0,0,0,0,1,0,0,0
Ott500,Auofahren Geschwindigkeitsbegrenzung,"Für das autoarme Testquartier sollte Tempo 20 eingeführt werden, das macht es für die Anwohner etwas ruhiger und ist für die Autofahrer ziemlich egal, es geht sowieso meist nicht schneller.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/500,1,0,0,0,0,0,0,0,0,1,0,0
Ott501,Radfahrer auf Fußwegen,"Die Sicherheit der Fußgänger (Problem Radfahren auf den Fußwegen) muss unbedingt verbessert werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/501,0,1,1,1,0,0,0,0,0,1,0,0
Ott502,Rückbau Verkehrsberuhigung,"Hier wurde gerade die Verkehrsberuhigung durch Aufpflasterung zurück gebaut.
Dies fördert den Durchgangsverkehr.
Auch wäre der Umbau die Chance gewesen einen echten Fahrradweg einzubauen.
Die Planer haben aber nur einen von Autos befahrenden Streifen eingebaut, wo die Fahrradfahrer massiv gefährdet werden.
Einfach einen Fahrradstraße wäre die Lösung gewesen.
Leider ist die Veloroute nur der Vorwand den motorisierten Durchgangsverkehr zu fördern.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/502,1,1,1,0,0,0,0,0,0,1,0,0
Ott503,Kopfsteinpflaster Bahrenfelder Straße,"Bitte bauen Sie eine Fahrad-geeignete Fahrspur im Kerngebiet Ottensen.
Besonders bei REgen ist das Kopfsteinpflaster glatt und für Fahrräder schlecht nutzbar.
Schaffen Sie neben den Bürgersteigen als sicheren Raum für Fußgänger bitte Radwege als sichere Räume für RadfahrerInnen.
Nur dann werden sie den Fußgängerraum nicht mehr nutzen.
Aus Angst und wegen des fehlenden Komforts und der mangelnden Eignung fahren viele RafahrerInnen bei Kopfsteinpflasterstraße und fehlenden Radwegen auf dem Bürgersteig.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/503,0,1,1,1,0,0,0,0,0,1,0,0
Ott504,Endlich Ruhe am Alma-Wartenberg-Platz,"Als Anwohnerin genau zwischen dem Alma-Wartenberg-Platz und dem Spritzenplatz wünsche ich mir, dass es endlich wieder ruhiger wird und ""unser"" Viertel nicht mehr als Partymeile geopfert wird!
Das mag für die Partytouristen ganz lustig sein bei uns, wir müssen den Lärm und Dreck ertragen!
Oft halten sich die Gastronomen nicht an die Öffnungszeiten, jetzt die höhere Anzahl an Außenplätzen, und noch das Cornern.
7 Tage die Woche laute Stimmen und Musik (!)
Gekreische, zerbrechende Gläser und Flaschen die halbe Nacht.
UND: es gibt tatsächlich Anwohner/innen, die nicht wegen des Partyfaktors nach Ottensen gezogen sind.
Das war ja mal ganz schön bei uns...
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/504,0,0,0,0,0,0,0,0,0,0,0,0
Ott505,Holländische Reihe,"Unerträglich ist die Radfahrsituation in der Holländischen Reihe.
Ein 10jähriges Kind muss dort auf der Straße fahren, dicht neben dem Bus, LKW, zu schnell fahrenden Autos.
Hier fehlt eine sichere Radspur.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/505,0,1,1,0,0,0,0,0,0,1,0,0
Ott506,Am Born,"Bitte baut einen sicher zu befahrenden Radweg in der Straße.
Ohne glischiges Kopfsteinpflaster, am liebsten getrennt von den Autos, sonst nutzen z.B. 10Jährige den Radweg nicht.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/506,0,1,1,0,0,0,0,0,0,1,0,0
Ott507,Große Brunnenstraße,"Hier wird eine Radweg auf der ganzen Straßenlänge benötigt.
Sicher (auch für Senioren und Kinder ab 10 Jahren), baulich comfortabel und breit genug!
Nur so werden die Gehwege wieder vorbehalten für die Fußgänger.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/507,0,1,1,1,0,0,0,0,0,1,0,0
Ott508,Bei der Reitbahn,"Hier bitte einen guten, sicheren Radweg einrichten, am besten separiert von der Straße.
Außerdem Begrünung des Platzes.
Parkplätze weg, Platz für Menschen statt Blech.
Vor allem der Ottenser Marktplatz hätte auch eine Umgestaltung nötig.
So wie er ist, kann er nicht richtig genutzt werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/508,1,1,1,0,0,0,0,0,1,1,0,0
Ott509,Mottenburger Twiete,"Viele RadfahrerInnen fahren dort durch - erlaubt ist es nicht.
Bitte schafft dort einen guten Radweg, die Strecke ist stark frequentiert.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/509,0,1,1,0,0,0,0,0,0,1,0,0
Ott510,Rechtsabbieger streichen,"Einer der Rechtsabbiegestreifen in den Hohenzollernring sollte aufgehoben werden, um die Route durch Klaus- und Eulenstraße als Zubringer zur Autobahn unattraktiver zu machen und dadurch den Durchgangsverkehr zu reduzieren.
Den Quatsch mit der Wendeschleife könnte man dann auch zurückbauen.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/510,1,0,0,0,0,0,0,0,0,1,0,0
Ott511,Konzept Barcelona,"Das Konzept der Verkehrsführung aus Barcelona sollte auch in Ottensen genutzt werden: Nebenstraßen führen immer zurück zur Hauptstraße von der der Verkehr ausgeht.
Damit bleibt alles erreichbar, aber es gibt keinen Durchgangsverkehr.
Beispiel Alma-Wartenbergplatz:  keine Verbindung Friedensallee zur Bahrenfelder Str., wer nördlich aus der Friedensallee kommt, kann nur in die Bergiusstr. abbiegen und muss am Born wieder zurück zur Behringstr.
Der Verkehr wird außen über Elbchaussee / Holländische Reihe, Hohenzollernring und Barnerstraße geleitet.
Innerhalb gibt es keine Durchfahrtsmöglichkeiten.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/511,1,0,0,0,0,0,0,0,0,1,0,0
Ott512,Dies und das...ein paar Ideen...,"- Mehr ausgewiesene Fahrradparkplätze, überdacht, ggf. einige cm in Boden versenkt, nachts mit LED-Lampen beleuchtet
- Fahrbahn Bahrenfelder Straße ab Spritzenplatz bis Kleine Rainstraße verbessern, ggf. Fahrradspur in vorhandenes Kopfsteinpflaster integrieren
- An Ampeln Geländer bzw. Fußstützen, um nicht jedesmal abzusteigen wenn man an der Ampel steht.
- Ampelschaltung fahrradfreundlicher
- Sämtliche Schulwege auf Verkehrssicherheit und Fahrradfreundlichkeit überprüfen, damit die Kids sicher in die Schule kommen
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/512,0,1,1,0,0,0,0,0,1,1,0,0
Ott513,Lessingtunnel Richtung Max- Brauer-Allee/Harkortstrasse,"Wenn ich mit dem Fahrrad vom Lessintunnel in die Harkortstrasse abbiegen möchte, bin ich irritiert, da der Radweg in diese Richtung nicht weiterführt.
Soll ich mich wie eine Fußgängerin oder Autofahrerin verhalten?
Es sollte eine Fahrradabbiegespur mit Ampel eingerichtet werden.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/513,0,1,1,0,0,0,0,0,0,1,0,0
Ott514,Sitzbank,"Hier wäre noch Platz für eine Sitzbank.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/514,0,0,0,0,0,0,0,0,0,0,0,0
Ott515,Busse kommen nicht durch / Busspuren,"Alle Busse vom Bahnhof Richtung Westen stehe zu den Hauptverkehrszeiten im Stau, da alles voller Autos ist.
Bitte macht aus den engen Straßen in Ottensen Busspuren.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/515,1,0,0,0,0,1,0,0,0,1,0,0
Ott516,Wohnen und Leben,"Bereits jetzt werden wir durch die Außengastronomie 7 Tage die Woche bis spät in die Nacht beschallt.
In den Sommermonaten ist es abends/nachts aufgrund der Lautstärke unmöglich Fenster zu öffnen, bzw. bei geöffnetem Fenster zu schlafen.
Hinzu kommt der Müll und Dreck, den die Gäste in den Hauseingängen und vor den Haustüren hinterlassen.
Dieser Zustand ist jetzt schon an der einen oder anderen Stelle unzumutbar.
Eine Ausweitung der ""Freiräume"" in diese Richtung  darf nicht erfolgen, denn sonst entwickelt sich hier wirklich eine 2. Schanze
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/516,0,0,0,0,0,0,0,0,0,0,0,0
Ott517,Straßenveränderungen,"- Dass der Gastronomie mehr Platz eingeräumt wird finde ich gut, besser als eine Vollsperrung der Straßen.
- Ich schlage vor die Straßenverschwenkungen, wie z.B. in der Großen Brunnenstraße zwischen Holstentwiete u. Erdmannstr., zu beseitigen und durch Bremsschwellen zu ersetzen, um den Verkehr zu verlangsamen.
Mit Bremsschwellen haben Lkws, z.B. die Müllabfuhr, keine Probleme und die Straße bleibt übersichtlich.
In der Gr. Brunnenstraße gibt es regelmäßig Staus u. Nerverei, weil man nicht sehen kann was von vorne kommt, zumal die Anwohner dort noch Bäume gepflanzt haben, die die Sicht behindern.
- Alles Kopfsteinpflaster sollte durch Asphalt ersetzt werden.
Kopfsteinpflaster sorgt für laute Fahrgeräusche, es rüttelt u. die Radfahrer benutzen deshalb die Fußwege, es ist rutschig bei Nässe, vergrößert also die Unfallgefahr und es erschwert das Überqueren der Fahrbahn für Rollstuhlfarer, Gehwagenberutzer und Kinderwagen.
Kopfsteine können auf Parkstreifen verwendet werden oder in Parks.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/517,1,1,1,1,0,0,0,0,0,1,0,0
Ott518,"Autos biegen 2-spurig rechts ab, Radfahrer haben rot","An der Ampel Bleickenallee / Hohenzollernring ist eine lange Grünphase für rechtsabbiegende Autofahrer, die rechtsabbiegenden Radfahrer haben derweil rot und dürfen erst starten, wenn die Fußgänger queren.
Das ist unfallträchtig und unnötig: Rechtsabbiegerpfeil oder -ampel für Radfahrer sorgt für unfallfreies Abbiegen und Straßenquerung für alle Verkehrsteilnehmer
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/518,0,1,1,0,0,0,0,0,0,1,0,0
Ott520,geteilter Geh- / Radweg Bernadottestraße Schulkinder,"Am Rathenaupark ist auf dem Gehweg ""Radfahrer frei"" und erwachsene Radelnde fahren in hohem Tempo auf dem einzigen gepflasterten Gehweg dort an der Bernadottestraße, damit ist das DER Schulweg für hunderte Kinder bis 10 Jahre.
Ich habe mit vielen Erwachsenen dort das Gespräch gesucht: es ist sinnlos: Radweg auf die Straße und ""Radfahrer frei""-Schild weg.
Schritttempo fährt hier keiner.
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/520,0,1,1,1,0,0,0,0,0,1,0,0
Ott521,"bitte endlich Fahrradwege ohne ""Löcher"" mittendrin","Ordentliche Fahrradwege wären schön.
An ganz vielen Stellen (vielleicht wegen Wurzeldurchbruch-Gefahr neben Bäumen) sind Fuß- und Fahrradwege gerne mal unterbrochen und dort fährt man dann ziemlich ungemütlich durch den Schlamm/Pfütze.
Warum ist das so?
Warum kann kein ordentlicher, durchgäniger Fahradweg gemacht werden.
Beim Fußgängerweg das gleiche.
Oftmals wechselb Fußgänger dann, um die Fütze zu umgehen, auf den Radweg aus und behindern so die Fahrradfahrer.
Das kanns doch nicht sein
",https://freiraumottensen.beteiligung.hamburg/dipas/#/contribution/521,0,1,1,1,0,0,0,0,0,1,0,0
